,sentence,joy,trust,fear,surprise,sadness,disgust,anger,anticipation
9556,"As Ben got beat up, he learned he was behaving like a fool.",0,0,1,1,1,1,1,0
9557,My store had a clearance sale on leftover summer merchandise.,1,0,0,0,0,0,0,1
9558,All of the sale merchandise was placed in our garden center.,1,0,0,1,0,0,0,1
9559,"Sales were very poor, so the store manager decided to move everything.",0,0,1,1,1,0,0,0
9560,All of the merchandise was moved to the aisle near the cash registers.,0,0,0,0,0,0,0,1
9561,Our sales on this merchandise tripled in just a few hours.,1,0,0,1,0,0,0,1
9562,He spent every minute of his free time working on the car.,1,1,0,0,0,0,0,1
9563,He worked on the car for almost a year before it would run.,1,1,0,1,0,0,0,1
9564,Kevin took the car out for a drive for the first time.,1,1,0,1,0,0,0,1
9565,He never felt so proud or accomplished in his entire life.,1,1,0,1,0,0,0,1
9566,Drawing had been an escape for Jenna since childhood in an angry home.,1,1,0,0,0,0,0,1
9567,"With sidewalk chalk, she drew magical places where no one yelled.",1,0,0,1,0,0,0,1
9568,"Grown up and an artist, Jenna continued to create fantasy worlds.",1,0,0,0,0,0,0,0
9569,She loved art that helped people dream and forget their troubles.,1,1,0,0,0,0,0,1
9570,"It was the rich legacy of a lonely, frightened child who overcame.",1,1,0,1,1,0,0,1
9571,When he got the park billy's dog sees another dog.,1,1,1,1,0,0,0,1
9572,Billy's dog rushes so hard towards the other dog it breaks the leash.,0,0,1,1,0,0,0,1
9573,Billy tries running after his dog.,0,0,1,1,1,1,1,1
9574,His dog is too fast and runs off.,0,0,1,1,1,0,0,1
9575,The doctor told me I needed more self esteem.,0,1,0,0,0,0,0,1
9576,"I knew he was right, but I didn't know how to gain it.",0,0,0,0,0,0,0,0
9577,He told me to work harder and try to be more successful in life.,0,1,1,0,0,0,0,1
9578,"Without self esteem, I didn't know how to do that.",0,0,1,0,1,0,1,0
9579,I went home to digest what he had told me and formulate a plan.,1,0,1,1,0,0,0,1
9580,Sue's doctor told her she needed to wear glasses.,0,0,1,1,1,1,1,0
9581,"Sue was aghast, fearing her friends would mock her.",0,0,1,1,1,0,0,1
9582,"But she picked out a stylish pair and put them on, hopefully.",0,0,1,0,0,0,0,1
9583,"The next day at school, she received so many compliments!",1,0,0,0,0,0,0,0
9584,Her classmates thought she was even prettier with her new glasses!,1,1,0,1,0,0,0,1
9585,Sammy had to write an article for her biology class.,0,0,1,1,0,0,0,1
9586,Her article was published in a famous magazine.,1,1,0,1,0,0,0,1
9587,The magazine reached out to Sammy for a job offer.,1,1,0,1,0,0,0,1
9588,Sammy accepted their author.,1,1,0,1,0,0,0,1
9589,"Afterwards, Sammy started her position as a writer.",1,1,0,1,0,0,0,1
9590,Chris has his first baseball game of the season.,1,1,0,1,0,0,0,1
9591,He is very nervous.,0,0,1,0,0,0,0,1
9592,He has been chosen to pitch.,1,0,1,1,0,0,0,1
9593,Chris can not throw a single strike.,0,0,1,1,1,0,1,1
9594,His coach sits him on the bench.,0,0,1,1,1,1,1,1
9595,I was working rather diligently.,1,1,0,0,0,0,0,1
9596,I was trying to get things done.,1,1,0,0,0,0,0,1
9597,I had a deadline.,0,0,1,1,1,1,1,1
9598,I was rather anxious.,0,0,1,0,1,0,0,1
9599,So I sped it up.,1,1,1,0,0,0,0,1
9600,Rona wanted to go to six flags.,1,1,0,0,0,0,0,1
9601,She called up friends to do with her.,1,1,0,1,0,0,0,1
9602,They all pitched in money and rented a car.,1,1,0,1,0,0,0,1
9603,They arrived to six flags in style.,1,1,0,0,0,0,0,1
9604,They had the best day ever there.,1,1,0,0,0,0,0,1
9605,"As a child, I always feared the monsters under my bed.",0,0,1,1,1,0,0,1
9606,Now my children fear those same monsters under their own beds.,0,0,1,0,1,0,0,0
9607,But today I solved the problem by destroying the monsters' homes.,1,1,0,0,0,0,0,1
9608,I installed a chest of drawers under each bed.,1,1,0,0,0,0,0,1
9609,Tom wanted to vote.,1,1,0,0,0,0,0,1
9610,Tom wanted to be an informed voter.,1,0,0,0,0,0,0,1
9611,Tom carefully researched the candidates stances on every issue.,1,0,0,0,0,0,0,1
9612,Tom became an informed voter.,1,1,0,0,0,0,0,1
9613,Tom voted for the candidate he liked the most.,1,1,0,0,0,0,0,1
9614,Andy recently graduated from college with his degree in art.,1,0,0,0,0,0,0,1
9615,Andy decided to apply for the art teaching job at a local high school.,1,1,1,0,0,0,0,1
9616,Andy was selected for an interview with the principal for the job.,1,1,0,1,0,0,0,1
9617,"After a month of waiting, Andy got the call he was waiting for.",1,1,0,1,0,0,0,1
9618,Andy was excited that he was hired as the new art teacher!,1,1,0,1,0,0,0,1
9619,She sat in the cart while they shopped.,1,0,0,0,0,0,0,1
9620,Bella was patient and well-behaved the entire time.,1,1,0,1,0,0,0,1
9621,Her mother decided she deserved to be rewarded for her behavior.,1,1,0,1,0,0,0,1
9622,Bella was surprised with a new doll.,1,1,0,1,0,0,0,0
9623,It frustrated his wife.,0,0,1,0,1,1,1,0
9624,They tried different solutions.,0,0,1,0,1,1,1,1
9625,None seem to work.,0,0,0,0,1,1,1,0
9626,Eventually Tim had to take medicine to breath better.,1,0,0,0,0,0,0,0
9627,Gary was moving furniture.,0,1,0,0,0,0,0,1
9628,He was having trouble moving something particularly large.,0,0,0,1,0,0,0,1
9629,He pushed with all his might to no avail.,0,0,0,1,0,1,1,0
9630,"After a few minutes, he gave up in exhaustion.",0,0,1,1,1,1,1,0
9631,He decided he would call a moving company in the morning.,0,0,0,0,1,1,1,1
9632,Craig was wandering along the seashore after a breakup.,0,0,0,0,1,0,0,0
9633,"As he walked down the beach, he saw a glimmer in the water.",1,0,0,1,0,0,0,1
9634,He reached down and pulled a full pearl out of the sand.,1,1,0,1,0,0,0,1
9635,It shone beautifully in the moonlight.,1,1,0,1,0,0,0,1
9636,Craig took the pearl home and keeps it on his mantle now.,1,1,0,0,0,0,0,1
9637,Paul was carrying his dishes to the sink.,1,0,0,0,0,0,0,1
9638,He tripped up the steps.,0,0,1,1,1,1,0,1
9639,Paul dropped his plate.,0,0,1,1,1,0,1,0
9640,The plate broke.,0,0,1,1,1,1,1,1
9641,Paul had a huge mess to clean up.,0,0,0,1,1,1,0,1
9642,Jeff was studying in a library.,1,1,0,0,0,0,0,1
9643,He began to make a call on his cell phone.,0,0,1,1,0,0,0,1
9644,A man next to Jeff began to glare at him.,0,0,1,1,1,1,1,1
9645,Jeff ended his phone call.,0,0,0,1,0,1,1,1
9646,He apologized to the man for making noise.,0,0,1,1,1,0,0,1
9647,I woke up one morning and went outside to grab the newspaper.,1,0,0,0,0,0,0,1
9648,"When I walked outside, I saw a power line jumping around in my yard.",0,0,1,1,0,0,0,1
9649,I panicked and went back inside and called my power department.,0,0,1,1,1,0,0,1
9650,Several professionals showed up later and fixed the power line issue.,1,0,0,1,0,0,0,0
9651,I went outside and quickly grabbed my newspaper.,0,0,1,1,0,0,0,1
9652,Bill drove his car home after work.,0,0,0,0,0,0,0,1
9653,He felt a rattle and shake from the front of the car.,0,0,1,1,1,1,1,1
9654,Bill pulled over to see what it was.,0,0,1,1,1,0,0,1
9655,He saw that he had a flat tire.,0,0,0,1,1,0,1,1
9656,Bill changed the tire and drove home.,1,1,0,1,0,0,1,1
9657,Amy was excited about being in her school marching band.,1,1,0,1,0,0,0,1
9658,They were to march at the homecoming football game.,1,1,0,0,0,0,0,1
9659,Amy waited nervously to walk onto the field.,1,1,1,0,0,0,0,1
9660,Amy was unable to keep the pace of the band and play the song.,0,0,1,1,1,1,0,1
9661,Amy wished she had practiced more.,0,0,0,0,1,1,0,1
9662,I prepared glazed bunny marshmallows.,1,1,0,0,0,0,0,1
9663,I added several sprinkles to it as well.,1,1,0,0,0,0,0,1
9664,"When my friends tasted the food, they were amazed.",1,1,0,1,0,0,0,1
9665,They told me to make it again next year.,1,1,0,1,0,0,0,1
9666,John decides he would like to get a cup of coffee.,1,1,0,0,0,0,0,1
9667,He goes to a nearby coffee shop.,1,1,0,1,0,0,0,1
9668,At the coffee shop he orders a coffee.,1,1,0,0,0,0,0,1
9669,He drinks it.,1,1,0,0,0,0,0,1
9670,John is glad he got a cup of coffee.,1,0,0,0,0,0,0,0
9671,I told my wife I was going to make pizza for dinner tonight.,1,1,0,1,0,0,0,1
9672,I went to the store and got all of the ingredients.,1,1,0,0,0,0,0,1
9673,When I got home I started making the pizza.,1,1,0,0,0,0,0,1
9674,I put it in the oven for twenty minutes.,1,1,0,0,0,0,0,1
9675,"When it was done cooking, we ate it and found it delicious!",1,1,0,1,0,0,0,1
9676,"After the bell rung, My friends decided to go into room 432.",1,1,0,1,0,0,0,1
9677,The room had several people that greeted us.,1,0,0,1,0,0,0,1
9678,We kindly responded and they took us to the supervisor.,1,1,1,0,0,0,0,1
9679,"He gave us a box of goods to sell, such as candy and drinks.",1,0,0,0,0,0,0,1
9680,We were able to raise $20-30 dollars for the day.,1,0,0,1,0,0,0,0
9681,Martha had wanted new clothes.,1,0,0,0,1,0,0,0
9682,Her husband told her they didn't have money for a new shirt.,0,0,0,0,1,1,1,0
9683,So Martha decided to earn her own money by selling cookies.,1,1,0,1,0,0,0,1
9684,Martha sells enough to buy her shirt.,1,1,0,1,0,0,0,1
9685,She goes and buys her new shirt with her money.,1,0,0,0,0,0,0,1
9686,"A young lady was walking around campus, selling chocolate.",1,1,0,0,0,0,0,1
9687,She offered me some of her products.,1,1,0,0,0,0,0,1
9688,"After I walked away, she started to follow me.",0,0,1,1,0,0,0,1
9689,She was even waiting for me in front of the bathroom.,0,1,0,0,0,0,0,1
9690,She piled all of her whites into the washer.,0,0,0,0,0,1,0,0
9691,"When the buzzer dinged, she opened the washer and saw pink!",0,0,1,1,1,1,1,0
9692,A red sock had been hidden in the load and dyed the clothes.,0,0,1,1,1,1,1,1
9693,Now all of Lisa's clothes are ruined.,0,0,0,1,1,0,1,0
9694,The lead actress refused to show up.,0,0,0,0,1,1,1,0
9695,The director panicked.,0,0,1,1,0,1,1,1
9696,He caught sight of an assistant who looked just like the lead actress.,0,0,0,1,0,1,1,1
9697,The assistant played the role to perfection.,1,1,0,1,0,0,0,1
9698,The director was hailed as a genius.,1,0,0,0,0,0,0,0
9699,I ended up pulling out the carpet cleaner.,0,0,0,1,1,1,1,1
9700,I tried to find the instructions but I must have thrown them away.,0,0,1,0,0,1,1,0
9701,I looked up the directions online.,0,0,0,1,0,1,1,1
9702,I tried using dish soap instead of commercial cleaner.,1,0,0,0,0,0,0,1
9703,It cleaned the carpets quite nicely.,1,1,0,1,0,0,0,0
9704,One day Samantha's tire blew while she was driving.,1,1,0,1,1,0,0,1
9705,She was able to properly change her tire.,1,1,0,0,0,0,0,0
9706,Samantha was very grateful to be able to get home safely.,1,1,0,1,0,0,0,1
9707,The two girls got along well up until bedtime.,1,0,0,1,0,0,0,0
9708,Christine wanted to finish reading a book rather than visiting.,1,0,0,0,0,0,1,1
9709,Carrie wasn't much into reading and she got very bored.,0,0,0,1,1,1,1,1
9710,Christine loaned her a book and now Carrie is an avid reader too.,1,1,0,0,0,0,0,0
9711,I played hide and seek with my friends the other day.,1,1,0,0,0,0,0,1
9712,We played in the park.,1,1,0,1,0,0,0,1
9713,I got a little lost when it was my turn to hide.,1,0,1,0,0,0,0,0
9714,My friends were really worried about me.,0,0,1,1,0,0,0,1
9715,They were so worried that they called the park ranger.,0,0,1,1,1,0,0,0
9716,Gary loved to ride bikes.,1,0,0,0,0,0,0,0
9717,"He met a girl who did, too.",1,1,0,1,0,0,0,1
9718,He asked her on a date.,1,1,0,1,0,0,0,1
9719,They got their bikes together.,1,1,0,1,0,0,0,1
9720,They rode around the town.,1,1,0,0,0,0,0,1
9721,I took my son to the barbershop today.,1,1,0,1,1,0,1,1
9722,The barber got his equipment set up by his stand.,1,1,1,1,0,0,0,1
9723,"However, he accidentally shaved off more than what was expected.",0,0,1,1,0,1,1,0
9724,"Therefore, he received a lower haircut.",0,0,1,1,1,1,1,0
9725,Scottie is seeking help for his anger management.,0,1,0,0,0,0,0,1
9726,He can't locate a counselor that seems helpful to him.,0,0,1,1,1,1,1,0
9727,This angers Scottie.,0,0,0,0,0,1,1,1
9728,He relapses and struggles to get help.,0,0,1,0,1,0,1,0
9729,Scottie never finds the right help.,0,0,1,0,1,1,1,0
9730,Vinny went on a field trip.,1,1,0,1,0,0,0,1
9731,He became very hungry.,0,0,1,1,1,0,0,1
9732,The bus stopped at a mall.,1,1,0,0,0,0,0,1
9733,He got out.,1,1,0,1,0,0,0,1
9734,He ate something for lunch.,1,0,0,0,0,0,0,0
9735,It was exam week in school and Wendy was stressed.,0,0,1,1,1,1,1,1
9736,She wanted to jump off of something.,0,0,1,0,1,0,1,1
9737,She drove to the nearest skydiving center and took classes.,1,1,0,0,0,0,0,1
9738,She jumped out of a plane twice that day.,1,1,1,1,1,0,0,1
9739,She continued going back for years after.,1,1,1,1,0,0,0,1
9740,I had a stroke in 2011.,1,0,1,1,1,1,1,0
9741,The stroke limited my ability to walk.,0,0,1,1,1,0,1,1
9742,My wife works all day and is busy at night with chores.,0,0,0,0,1,0,0,0
9743,I tried to help out today by doing the laundry.,1,1,0,0,0,0,0,1
9744,"It took awhile, but I did the laundry and reduced my wife's workload.",1,1,0,1,1,0,0,1
9745,Every night I have the same dream.,1,1,0,1,0,0,0,1
9746,I dream of chocolate fountains and red candies.,1,0,0,1,0,0,0,1
9747,I'm starting to think that I shouldn't go to bed hungry.,1,1,0,0,0,0,0,1
9748,I woke up in the middle of the night and headed to my fridge.,0,0,0,0,0,0,0,1
9749,"I found some red candies, ate them and went back to bed.",1,0,0,0,0,1,0,1
9750,A team competed in an NBA 2K tournament.,1,0,0,0,0,0,0,1
9751,They did really good in the rounds.,1,0,0,0,0,0,0,1
9752,They went to Los Angeles to compete.,1,1,0,1,0,0,0,1
9753,They performed really well!,1,1,0,1,0,0,0,1
9754,They won the competition.,1,1,0,1,0,0,0,1
9755,When it came time to pay her card was declined.,0,0,1,1,1,1,1,1
9756,She asked them to try it again but it wouldn't go through.,0,0,1,0,1,0,0,0
9757,It was a bit embarrassing.,0,0,1,1,1,1,0,1
9758,A friend offered to pay and everything turned out okay.,1,1,0,1,1,0,0,1
9759,He started across the intersection.,0,1,1,0,0,0,0,1
9760,He hit a biker that was crossing.,0,0,1,1,1,0,0,1
9761,He broke the biker's leg.,0,0,1,1,1,1,1,1
9762,Jim realized he'd forgotten to update his website.,0,0,1,1,1,1,1,0
9763,He'd put up a special page with items he had for sale.,1,1,0,0,1,1,0,0
9764,Jim gave away many of the items.,1,1,0,0,0,0,1,0
9765,Now he only had a chainsaw and the accouterments which went with it.,0,0,1,1,1,1,1,0
9766,Jim decided to just say everything was sold and be done with it.,0,0,1,1,1,1,1,1
9767,Brandon had just qualified as a substitute.,1,1,0,0,0,0,0,1
9768,"As he prepared for his first class, he was confident he'd do great.",1,1,0,0,0,0,0,1
9769,"But when he stepped into the classroom, he encountered screaming kids.",1,0,1,1,1,0,0,1
9770,"He tried to calm down the rowdy hooligans, but to no avail.",1,1,1,1,1,1,1,1
9771,"As he went to bed that night, he was dreading the next day.",0,0,1,1,1,1,1,1
9772,I was showing my friends that I could do back flips.,1,0,0,1,0,0,0,1
9773,I did three in a row.,1,0,0,1,0,0,0,1
9774,"When I went to do another one, I hurt my ankle.",0,0,1,1,1,1,1,1
9775,I needed a cast for my foot.,0,0,1,0,1,1,1,1
9776,I decided to never do back flips again.,0,0,1,1,1,0,0,1
9777,The kids walked down to the woods.,1,0,1,1,0,0,0,1
9778,They liked to splash around in the creek.,1,0,0,0,0,0,0,1
9779,They played for hours until they were tired.,1,0,0,0,0,0,0,0
9780,They gathered their clothes and shoes and went home.,1,1,0,0,0,0,0,1
9781,It had been a great day!,1,1,0,0,0,0,0,0
9782,Joey prayed for snow so school would close for the day.,1,0,1,0,0,0,0,1
9783,He was ecstatic when the weatherman said a blizzard was coming.,1,1,0,1,0,0,0,1
9784,The blizzard hit and closed the school and roads.,1,0,0,1,0,0,0,0
9785,Joey heard that several people had died in the snowstorm.,0,0,1,0,1,0,1,0
9786,Joey felt guilty about praying for a snow day.,0,0,1,1,1,1,0,1
9787,Lisa and her friend went on a trip to Hollywood.,1,1,0,1,0,0,0,1
9788,The girls immediately went to all the famous shops.,1,0,0,1,0,0,0,1
9789,"While there, they sighted a celebrity.",1,0,0,1,0,0,0,1
9790,The girls screamed.,1,0,0,1,0,0,0,1
9791,They couldn't believe they saw a celebrity.,1,1,0,1,0,0,0,1
9792,Blake was garbage man.,0,0,0,0,1,1,0,1
9793,He drove around every morning to collect trash.,0,0,0,0,0,1,0,1
9794,One day he came across a wonderful surprise.,1,0,0,1,0,0,0,1
9795,Someone had thrown out a bag of diamonds!,1,0,0,1,0,0,0,1
9796,Blake took the diamonds and quit his terrible job.,1,1,0,1,0,0,0,1
9797,Farad likes to play practical jokes on his friends.,1,1,1,1,1,1,1,1
9798,Farad entered a friends information into Tinder without them knowing.,1,0,0,0,0,0,0,1
9799,The friend was not happy.,0,0,0,1,1,1,1,0
9800,Then the friend met someone through the website.,1,1,0,1,0,0,0,1
9801,Now the friend is getting married and Farad is in the wedding.,1,0,0,1,0,0,0,1
9802,"Dan loved to run, but he also loved to jump.",1,1,0,0,0,0,0,1
9803,"During college, Dan's running coach recommended being a Hurdler.",1,1,0,0,0,0,0,1
9804,Dan decided to try out jumping hurdles.,1,1,0,0,0,0,0,1
9805,Dan loved jumping hurdles so much!,1,1,0,0,0,0,0,1
9806,Dan was glad his coach recommended jumping hurdles for him.,1,1,0,1,0,0,0,1
9807,Russell made a joke in the back of class.,1,0,0,1,0,0,0,0
9808,The people around Russell laughed.,1,1,0,0,0,0,0,0
9809,The teacher sent Russel to the principal's office.,1,1,1,1,1,0,0,1
9810,The principal called Russell's parents.,0,0,1,0,1,1,0,1
9811,Russell got in trouble for telling a joke.,0,0,1,1,1,1,1,1
9812,The police were called to the scene of a domestic robbery.,0,1,1,1,0,1,1,1
9813,"When they arrived, no one was in sight.",0,0,1,1,1,1,0,1
9814,They spotted someone running down the intersecting street.,1,1,1,1,1,1,1,1
9815,They suspected the phone call was a distraction!,0,0,1,1,0,1,1,1
9816,A police officer running late was able to catch the fleeing man.,1,1,0,1,0,0,0,1
9817,She got to pick the flavor yogurt she wanted.,1,1,0,0,0,0,0,1
9818,Then she walked along with fixings bar.,1,1,0,1,0,0,0,1
9819,There were so many different things it was hard to decide.,1,0,0,1,0,0,0,1
9820,She loaded up her cup with chocolate and gummy worms.,1,0,0,0,0,0,0,1
9821,Our cat smelled the fish and walked under the table.,1,1,0,1,0,0,0,1
9822,"We did not feed her, as we did not think the batter was good for her.",0,0,0,1,1,0,1,1
9823,"She was sad, and left the living room.",0,0,1,1,1,1,1,0
