,sentence,food,family,romance,indep,competition,approval,health,contact,serenity,rest,order,status,idealism,power,curiosity,honor,belonging,savings,tranquility
27605,It was nap time but there's no way he could sleep without it.,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
27606,He raced around the house trying to find it.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27607,He raced around the house trying to find it.,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
27608,He raced around the house trying to find it.,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
27609,Finally he asked his mom if she had seen it.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27610,Finally he asked his mom if she had seen it.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27611,Finally he asked his mom if she had seen it.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27612,Finally he asked his mom if she had seen it.,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
27613,Finally he asked his mom if she had seen it.,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
27614,"She told him not to worry, it was just about to come out of the dryer.",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27615,"She told him not to worry, it was just about to come out of the dryer.",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27616,"She told him not to worry, it was just about to come out of the dryer.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27617,"She told him not to worry, it was just about to come out of the dryer.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
27618,Gary had applied for his dream job.,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
27619,Gary had applied for his dream job.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27620,Gary had applied for his dream job.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27621,He had made it to one of the final three candidates.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27622,He had made it to one of the final three candidates.,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0
27623,He had made it to one of the final three candidates.,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
27624,He had made it to one of the final three candidates.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27625,He had made it to one of the final three candidates.,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0
27626,He had made it to one of the final three candidates.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27627,However Gary had learned the company went in a different direction.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27628,However Gary had learned the company went in a different direction.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27629,A few days later he learned the other guy failed his drug test.,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27630,A few days later he learned the other guy failed his drug test.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
27631,A few days later he learned the other guy failed his drug test.,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27632,A few days later he learned the other guy failed his drug test.,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
27633,A few days later he learned the other guy failed his drug test.,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27634,Gary got a phone call and was offered the position.,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
27635,Gary got a phone call and was offered the position.,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
27636,Gary got a phone call and was offered the position.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27637,Lisa got a new cell phone for her birthday.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27638,Lisa got a new cell phone for her birthday.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27639,Lisa got a new cell phone for her birthday.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27640,She spent hours playing with all of its new features.,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
27641,She spent hours playing with all of its new features.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27642,She spent hours playing with all of its new features.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27643,And she installed several apps.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27644,And she installed several apps.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27645,And she installed several apps.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27646,"Everyday, she spent hours texting her friends.",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
27647,"Everyday, she spent hours texting her friends.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27648,"Everyday, she spent hours texting her friends.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
27649,And her parents regret her buying a new phone.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27650,And her parents regret her buying a new phone.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27651,Dan became the best hockey player in his family.,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27652,Dan became the best hockey player in his family.,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
27653,Dan became the best hockey player in his family.,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
27654,Dan became the best hockey player in his family.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27655,Dan became the best hockey player in his family.,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
27656,He was able to get a scholarship to college because of his skills.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27657,He was able to get a scholarship to college because of his skills.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27658,He was able to get a scholarship to college because of his skills.,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
27659,He was able to get a scholarship to college because of his skills.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27660,He was able to get a scholarship to college because of his skills.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
27661,He was able to get a scholarship to college because of his skills.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27662,In college he noticed he loved studying medicine more than hockey.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27663,In college he noticed he loved studying medicine more than hockey.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27664,In college he noticed he loved studying medicine more than hockey.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
27665,In college he noticed he loved studying medicine more than hockey.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27666,In college he noticed he loved studying medicine more than hockey.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27667,Dan decided he wanted to become a doctor.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27668,Dan decided he wanted to become a doctor.,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
27669,Dan decided he wanted to become a doctor.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27670,Dan decided he wanted to become a doctor.,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
27671,Dan decided he wanted to become a doctor.,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
27672,After graduation Dan went on to medical school instead of the NHL.,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
27673,After graduation Dan went on to medical school instead of the NHL.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27674,After graduation Dan went on to medical school instead of the NHL.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27675,She lied to everyone about each other.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27676,She lied to everyone about each other.,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27677,She lied to everyone about each other.,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
27678,The yearly family reunion for the Rollins family was very soon.,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0
27679,Everybody always looked forward to the gathering.,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
27680,Everybody always looked forward to the gathering.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27681,They usually had the reunion in a park with lots of room.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27682,They usually had the reunion in a park with lots of room.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27683,Everybody enjoyed catching up and spending time together.,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27684,Everybody enjoyed catching up and spending time together.,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27685,Everybody enjoyed catching up and spending time together.,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
27686,Louise was trying to write a song.,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
27687,Louise was trying to write a song.,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
27688,She decided to just let her filter go and pour her heart out.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27689,She decided to just let her filter go and pour her heart out.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
27690,Tili wanted to escape from prison.,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27691,Tili wanted to escape from prison.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27692,Tili wanted to escape from prison.,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27693,He bided his time and came up with a plan.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27694,He bided his time and came up with a plan.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27695,"One dark night, he set the plan into action.",0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
27696,"One dark night, he set the plan into action.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27697,Tili's escape attempt was stopped and punished.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27698,Tili's escape attempt was stopped and punished.,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
27699,Tili's escape attempt was stopped and punished.,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
27700,Darcy took her little boy Sam to the pool.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27701,Darcy took her little boy Sam to the pool.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27702,Darcy took her little boy Sam to the pool.,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27703,Darcy took her little boy Sam to the pool.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27704,Darcy took her little boy Sam to the pool.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27705,Darcy took her little boy Sam to the pool.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27706,Sam started struggling to stay above water when Darcy wasn't looking.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27707,Sam started struggling to stay above water when Darcy wasn't looking.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27708,Sam started struggling to stay above water when Darcy wasn't looking.,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
27709,Sam started struggling to stay above water when Darcy wasn't looking.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27710,Sam started struggling to stay above water when Darcy wasn't looking.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
27711,"Joseph, the lifeguard, saw that Sam was in trouble.",0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0
27712,"Joseph, the lifeguard, saw that Sam was in trouble.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27713,"Joseph, the lifeguard, saw that Sam was in trouble.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27714,"Joseph, the lifeguard, saw that Sam was in trouble.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
27715,"Joseph, the lifeguard, saw that Sam was in trouble.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27716,He dove in to rescue Sam!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27717,He dove in to rescue Sam!,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27718,He dove in to rescue Sam!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27719,He dove in to rescue Sam!,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
27720,Darcy was eternally grateful to Joseph for that.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27721,Darcy was eternally grateful to Joseph for that.,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1
27722,Darcy was eternally grateful to Joseph for that.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27723,Darcy was eternally grateful to Joseph for that.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27724,Darcy was eternally grateful to Joseph for that.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27725,Today is John's birthday.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27726,Today is John's birthday.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27727,Today is John's birthday.,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
27728,Today is John's birthday.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27729,Today is John's birthday.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27730,"John's wife, Mary, wanted to bake him a cake.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27731,"John's wife, Mary, wanted to bake him a cake.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27732,"John's wife, Mary, wanted to bake him a cake.",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
27733,"John's wife, Mary, wanted to bake him a cake.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27734,"John's wife, Mary, wanted to bake him a cake.",0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
27735,"John's wife, Mary, wanted to bake him a cake.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27736,Mary went to the store and bought ingredients.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27737,Mary went to the store and bought ingredients.,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27738,Mary went to the store and bought ingredients.,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
27739,Mary then went back home to bake it.,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27740,Mary then went back home to bake it.,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
27741,The cake was burnt and John was upset.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27742,The cake was burnt and John was upset.,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27743,The cake was burnt and John was upset.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27744,The cake was burnt and John was upset.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27745,The cake was burnt and John was upset.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27746,The dog's nose prodded against her left thigh.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27747,The dog's nose prodded against her left thigh.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27748,The dog's nose prodded against her left thigh.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27749,"She took the dog to the vet, where she got a clean bill of health.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27750,"She took the dog to the vet, where she got a clean bill of health.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27751,Emilio always wanted to be part of a gang.,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
27752,Emilio always wanted to be part of a gang.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27753,Emilio always wanted to be part of a gang.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27754,Emilio always wanted to be part of a gang.,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
27755,Emilio always wanted to be part of a gang.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27756,"When he got chosen to undergo the initiation, he was elated.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27757,"When he got chosen to undergo the initiation, he was elated.",0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0
27758,"When he got chosen to undergo the initiation, he was elated.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27759,He prepared himself for anything.,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
27760,He prepared himself for anything.,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0
27761,He prepared himself for anything.,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
27762,"But when the task was explained to him, he backtracked.",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
27763,"But when the task was explained to him, he backtracked.",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
27764,The price was too high and he quit.,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
27765,The price was too high and he quit.,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
27766,The price was too high and he quit.,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
27767,I went to the grocery store this morning.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27768,I went to the grocery store this morning.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27769,I went to the grocery store this morning.,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
27770,I used my cell phone to check the coupons in my account.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27771,I used my cell phone to check the coupons in my account.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27772,I used my cell phone to check the coupons in my account.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27773,"When I got home, I couldn't find my cell phone.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27774,"When I got home, I couldn't find my cell phone.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
27775,I called the store and someone had turned it in.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27776,I called the store and someone had turned it in.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27777,I called the store and someone had turned it in.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27778,"I had to go back to the store, but was very glad to have my phone!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27779,"I had to go back to the store, but was very glad to have my phone!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27780,"I had to go back to the store, but was very glad to have my phone!",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
27781,Tom was at starbucks trying to get a coffee.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27782,Tom was at starbucks trying to get a coffee.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27783,Tom was at starbucks trying to get a coffee.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27784,By the time he got his drink it was already cool.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27785,By the time he got his drink it was already cool.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27786,By the time he got his drink it was already cool.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27787,Tom complained to the people working.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27788,Tom complained to the people working.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
27789,Tom complained to the people working.,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
27790,Tom complained to the people working.,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
27791,Tom complained to the people working.,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27792,They apologized and offered him a new drink.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27793,They apologized and offered him a new drink.,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
27794,They apologized and offered him a new drink.,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
27795,They apologized and offered him a new drink.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27796,They apologized and offered him a new drink.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27797,They apologized and offered him a new drink.,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27798,Tom took his girlfriend out one night.,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27799,Tom took his girlfriend out one night.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27800,Tom took his girlfriend out one night.,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27801,Tom took his girlfriend out one night.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27802,Tom took his girlfriend out one night.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27803,They were staring at the stars and talking.,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27804,They were staring at the stars and talking.,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27805,They were staring at the stars and talking.,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
27806,They were staring at the stars and talking.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27807,They were staring at the stars and talking.,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
27808,They were staring at the stars and talking.,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
27809,Both lost track of times.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27810,Both lost track of times.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27811,Both lost track of times.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27812,Both lost track of times.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27813,Both lost track of times.,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27814,Tom's girlfriend freaked out because her dad was upset.,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27815,Tom's girlfriend freaked out because her dad was upset.,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
27816,Tom's girlfriend freaked out because her dad was upset.,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
27817,Tom's girlfriend freaked out because her dad was upset.,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
27818,Tom's girlfriend freaked out because her dad was upset.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27819,Tom's girlfriend freaked out because her dad was upset.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27820,Tom's girlfriend freaked out because her dad was upset.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27821,He had to take her back immediately.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27822,He had to take her back immediately.,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27823,He had to take her back immediately.,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
27824,He had to take her back immediately.,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0
27825,He had to take her back immediately.,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
27826,He had to take her back immediately.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27827,Bob could not find his cell phone.,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27828,Bob could not find his cell phone.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27829,He had a friend call his phone in an attempt of finding it.,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27830,He had a friend call his phone in an attempt of finding it.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27831,He had a friend call his phone in an attempt of finding it.,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
27832,They never heard the phone ring.,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27833,They never heard the phone ring.,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27834,They never heard the phone ring.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27835,"However, Bob found the phone in his pocket.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27836,"However, Bob found the phone in his pocket.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27837,"However, Bob found the phone in his pocket.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
27838,Anna forgot to remove her lipstick from her pocket.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27839,Anna forgot to remove her lipstick from her pocket.,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
27840,She put her jeans into the washing machine and then dried them.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27841,She put her jeans into the washing machine and then dried them.,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27842,She put her jeans into the washing machine and then dried them.,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
27843,Anna had to wash the entire load again!,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
27844,Anna had to wash the entire load again!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27845,Ian was nervous to go on the splash mountain ride.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
