,sentence,joy,trust,fear,surprise,sadness,disgust,anger,anticipation
8733,He climbed the branches like a monkey.,0,0,1,1,1,1,1,0
8734,"One day, he was being careless and fell from the tree.",0,0,1,1,1,0,0,0
8735,He hit his head hard and woke up thinking he really was a monkey.,0,0,0,0,1,0,0,0
8736,Sam was hungry but had no money.,0,0,1,0,1,0,0,1
8737,He decided to steal some food at the grocery store.,0,0,1,1,1,1,1,1
8738,An employee noticed.,0,0,1,1,1,0,1,0
8739,Sam tried to run away but was stopped.,0,0,1,1,1,1,1,1
8740,Anna was making Kool-Aid for her kids.,0,0,0,1,1,0,1,1
8741,But she ran short on sugar!,1,1,0,1,1,0,0,1
8742,She added all she had and hoped for the best.,1,1,0,1,0,0,0,1
8743,"The kids loved it, to her shock!",1,1,0,1,0,0,0,1
8744,Sam and Beth were having a horrible argument.,0,0,0,1,0,1,1,0
8745,Sam was angry that Beth forgot to buy him beer.,0,0,0,0,1,1,1,0
8746,Beth was angry that Sam didn't clean up after himself.,0,0,1,1,1,1,1,1
8747,"After a while, the couple decided to separate.",1,0,0,0,0,0,0,0
8748,Gina's friend Lisa was coming over to visit.,0,0,0,1,0,0,0,1
8749,When she got off the bus she was pushing a stroller.,0,0,0,1,0,0,0,1
8750,Her mother made her bring her brother and sister.,1,0,0,0,0,0,0,0
8751,Gina would have to help her watch the kids.,1,0,0,1,1,0,0,1
8752,Maple is having a few drinks.,1,1,0,0,0,1,0,1
8753,She leaves to get in her car.,1,1,0,0,0,0,0,1
8754,She drives down the highway drunk.,0,0,1,0,1,0,1,1
8755,She is pulled over.,0,0,1,1,1,1,1,1
8756,Michelle didn't make the cheerleading squad.,0,1,0,1,1,0,0,1
8757,She was determined to do better the following year.,0,0,0,0,0,0,0,1
8758,She recorded all the cheers at the games.,1,1,0,0,0,0,0,1
8759,Michelle used the recordings to practice all summer.,1,1,0,1,0,0,0,1
8760,Naomi wanted to go swimming.,0,0,0,1,1,1,1,0
8761,"She bought a swimsuit, but it shrunk in the wash.",0,0,0,1,1,0,1,0
8762,"She went to buy a new one, but the store ran out of her size.",0,0,0,0,1,1,1,1
8763,"She tried a different store, but it was too expensive.",0,0,0,1,1,1,1,0
8764,Gerald was watching his favorite streamer on twitch.,1,0,0,0,0,0,0,1
8765,Gerald suddenly had the urge to make a podcast.,1,0,0,1,0,0,0,1
8766,He went to store and bought a number of microphones.,1,1,0,1,0,0,0,1
8767,He set up his computer and microphones and called all his friends.,1,1,0,1,0,0,0,1
8768,After waiting for their meal they got the wrong one.,0,0,0,0,0,0,0,1
8769,The waitress was embarrassed and fixed the problem.,1,1,0,1,0,0,0,0
8770,She gave the Smiths free dessert to make up for it.,1,1,0,1,0,0,0,1
8771,Once there was a cat named Claude.,1,1,0,0,0,0,0,1
8772,He was adventurous and would often sneak out of the house.,0,0,1,1,1,0,0,1
8773,His owner looked for him everywhere.,1,1,0,1,0,0,0,1
8774,Brian's family went to a theme park.,0,0,1,1,1,0,1,1
8775,Brian got lost between rides.,0,0,1,1,1,1,1,1
8776,Brian was frightened.,0,0,1,1,1,0,0,1
8777,Brian's father had told him to stay where he was.,1,0,1,1,0,0,0,1
8778,Roy was a cocky guy.,1,1,0,0,0,0,0,1
8779,He had all the cards in the game.,1,0,0,1,0,0,1,1
8780,He was so cocky that he did not notice the other players plotting.,0,0,0,1,1,0,1,0
8781,They outmaneuvered him.,1,0,0,1,0,1,0,1
8782,Ryan complained about his school schedule being ruined.,1,1,0,1,0,1,1,1
8783,He visited the guidance counselor on the first day.,1,1,0,0,0,0,0,1
8784,She managed to change his schedule.,0,0,1,1,1,1,1,1
8785,"However, Ryan did poorly on his classes throughout the semester.",0,0,1,1,1,1,1,0
8786,Jill was playing truth or dare at a party.,0,0,1,1,1,1,1,1
8787,And someone dared Jill to shave her head.,0,0,1,0,1,1,1,1
8788,Jill was afraid to say no.,0,0,1,0,1,1,1,0
8789,"When Jill got home, she got in lots of trouble.",0,0,1,1,1,0,0,0
8790,Kara woke up to the loud alarms of smoke detectors going off.,0,0,1,1,0,0,0,1
8791,She got out of bed.,0,0,1,1,0,0,0,1
8792,Kara saw smoke coming under her bedroom door.,1,1,1,1,1,1,0,1
8793,Kara escaped out the window.,0,0,1,1,1,1,1,1
8794,I used to collect colored pencils and erasers.,1,1,0,1,0,0,0,0
8795,The erasers came in all kinds of cute shapes and sizes.,1,0,0,0,0,0,0,0
8796,I walked to the bookstore in school and bought unicorn erasers.,1,1,0,0,0,0,0,1
8797,I did this every week with my allowance.,1,1,0,1,0,0,0,1
8798,I had such a busy day today.,0,0,0,1,1,0,0,1
8799,I had to work late.,0,0,0,0,1,1,1,1
8800,The kids also needed to be carted around.,0,0,0,0,0,0,0,0
8801,I didn't make it home until after 8pm.,0,1,0,1,0,0,0,0
8802,Our neighbor Tracy has a boy and a girl in elementary school.,1,1,0,0,0,0,0,1
8803,Ava is 9 and Charles is 7.,0,0,1,1,1,0,0,1
8804,Tracy said Charles is already having trouble concentrating.,1,1,1,1,1,1,1,1
8805,She said this always happens the first week of school.,0,1,0,0,0,0,0,1
8806,Rena had a lot of clothes that she liked to hang up.,0,0,0,1,1,1,0,1
8807,She had so much clothes that she ran out of closet space.,0,0,1,1,1,1,1,1
8808,She began hanging her clothes on her shower pole.,0,0,0,1,1,1,0,1
8809,But that still wasn't enough space and she needed more.,1,1,0,0,0,0,0,1
8810,Judy was going to see a movie.,1,0,0,0,0,0,0,1
8811,She arrived at the theater and tried to buy a ticket.,0,0,0,1,1,1,1,0
8812,That's when she realized that she had the wrong time.,0,0,0,1,0,0,1,0
8813,She had to decide whether or not to wait.,0,0,0,1,0,0,1,0
8814,Jessica was a single woman and was lonely.,0,0,1,0,1,0,0,0
8815,She was at the grocery store one day shopping.,1,1,0,1,0,0,0,1
8816,A nice man walked up to her and called her beautiful.,1,1,0,1,0,0,0,1
8817,He took her to dinner the next day.,1,1,0,1,0,0,0,1
8818,"All of a sudden, the electricity in her house turned off.",0,0,1,1,1,1,1,0
8819,"Since the bathroom was dark, she was freaking out.",0,0,1,1,1,1,1,0
8820,She ended up tripping on the tub since she couldn't see well.,1,1,1,1,0,0,0,0
8821,Gina was helping her grandma make dinner.,0,1,0,1,0,0,0,1
8822,Gina heard a car pull up outside.,0,0,1,1,1,0,1,1
8823,I was really sick all last week.,0,1,1,1,1,1,1,1
8824,I was so sick that I had to go see a doctor.,0,0,1,1,1,1,0,1
8825,I called and scheduled an appointment.,1,1,0,0,0,0,0,1
8826,The doctor was available to see me right away.,1,1,0,0,0,0,0,0
8827,Kate had errands to run.,0,0,1,0,0,0,0,1
8828,She hadn't checked the weather yet.,1,1,1,1,0,0,0,1
8829,She hoped it was sunny.,1,1,0,1,0,0,0,1
8830,She went to the porch to check the weather.,0,0,1,1,1,1,0,0
8831,Briana took out her curling iron.,0,0,0,0,0,0,0,1
8832,She pressed hard on the edges of her hair.,0,0,1,1,1,0,1,1
8833,The iron burned her her.,0,0,0,1,1,1,1,1
8834,Several strands fell on the ground.,0,0,1,1,1,1,1,1
8835,The Stone family was on a bus headed towards the Great Pyramid.,0,0,1,1,1,1,1,1
8836,Along the way the bus broke down and the heat became unbearable.,1,1,0,1,0,0,0,1
8837,Another bus coming along the same highway picked the family up.,1,1,0,0,0,0,0,0
8838,"The new bus had fresh ice cold water, the family drank some quickly.",1,1,0,0,0,0,0,0
8839,Gina lay in bed at her grandma's house trying to go to sleep.,1,0,0,0,0,0,0,0
8840,Gina usually stayed awake till 1 AM in the summer.,0,1,0,1,0,0,0,1
8841,But her grandmother insisted she go to sleep when she did.,0,0,0,0,0,0,0,1
8842,I went to a country concert for the first time in my life.,1,0,1,1,1,1,1,1
8843,I thought that I was going to have a horrible time.,1,1,0,1,0,0,0,0
8844,"I usually don't like country music, I think it's so repetitive.",1,1,0,1,0,0,0,1
8845,"I must be honest, I actually had a good time.",1,1,0,1,0,0,0,1
8846,Bill liked to ride his bike outside in the sun.,0,0,1,1,1,0,0,1
8847,"One day, Bill noticed an odd spot on his face.",0,0,1,1,0,0,0,1
8848,Bill decided that he'd better see a doctor about the odd spot.,1,0,1,0,0,0,0,0
8849,"The doctor examined the spot, then removed it.",1,0,0,0,0,0,0,0
8850,Everything in her house had its place.,0,0,1,1,1,0,1,1
8851,One day when Betty was leaving she couldn't find her keys.,0,0,1,1,1,0,1,1
8852,Betty looked all over the house but they were nowhere to be found.,1,0,1,1,0,0,0,1
8853,Jane was eating for lunch.,0,0,1,1,1,1,1,1
8854,She didn't have her purse when she went back to work.,0,0,1,1,1,1,1,1
8855,Jane thought she left it at the restaurant.,0,0,1,1,0,0,1,1
8856,She called to verified.,1,1,0,1,0,0,0,1
8857,Finian worked as a coach at a local high school.,1,1,0,1,0,0,0,1
8858,He raised money to get the school a new track.,1,1,0,0,0,0,0,1
8859,He donated the funds to the school.,1,0,0,1,0,0,0,1
8860,"Due to a budget emergency, the donation was diverted to pay for staff.",0,0,0,1,1,1,1,0
8861,I went to a friends house for a party last weekend.,1,0,1,0,0,0,0,1
8862,"It was a lot of fun, but I didn't know a lot of people there.",1,1,0,0,0,0,0,0
8863,We played a lot of games that night.,1,0,0,0,0,0,0,1
8864,We also had a lot of food to eat.,1,0,0,1,0,0,0,1
8865,Shana used to live in a run-down trailer in the middle of nowhere.,1,1,0,1,0,0,0,1
8866,She decided she would travel the country in her van instead.,1,1,0,1,0,0,0,1
8867,After a few months she wound up in California and decided to stay.,1,1,0,1,0,0,0,1
8868,She got a job with a marijuana grower in Humboldt County.,1,1,0,0,0,0,0,1
8869,Thompson was always afraid of crocodiles.,0,0,1,0,0,0,0,1
8870,He knew they had a lot of teeth.,0,1,1,0,1,0,0,1
8871,"One day, he traveled to Florida.",0,0,1,1,0,0,0,1
8872,"Suddenly, he saw a crocodile.",1,1,0,1,0,0,0,1
8873,She had the best recipe for a apple pie.,1,0,1,1,0,1,0,1
8874,Tonya had a very good recipe too.,0,0,1,1,1,0,0,1
8875,Margaret didn't know if she was going to win.,1,1,0,1,0,1,1,0
8876,He is feeling very hungry.,0,1,0,0,0,0,0,1
8877,Sam comes down to look around.,1,1,0,1,0,0,0,1
8878,He found a nut outside of town.,1,0,0,0,0,0,0,0
8879,The bride had doubts about getting married.,0,0,1,0,0,0,0,1
8880,She talked to her fiance about their decision.,1,1,1,0,0,0,0,1
8881,The groom reassured her that he loved her.,1,1,0,0,0,0,0,1
8882,She remembered how much she loved him too.,1,1,1,1,0,0,0,1
8883,Scott was attending the annual awards ceremony at his workplace.,0,0,0,0,0,1,0,0
8884,He didn't care much for work awards.,1,0,0,1,1,0,0,1
8885,Name after name was called out as workers got their reward.,0,0,1,1,1,1,1,1
8886,"In the end, Scott didn't get any award.",0,0,0,1,1,1,1,1
8887,One day Will went out to eat lunch.,1,1,1,1,1,1,1,1
8888,When he got his burger he bit into it and ate some pickle.,0,0,1,1,1,1,1,1
8889,"Lamar wanted to be famous, and becoming famous was easy.",1,1,1,1,0,0,0,1
8890,His mother knew a music producer that made stars out of people.,1,1,0,1,1,0,0,1
8891,Lamar told a friend musician Lamar was moving to Hollywood.,1,1,0,1,0,0,0,1
8892,"Five Years later, Lamar was the biggest musician in the world.",0,0,0,1,0,1,1,1
8893,Johnny wanted to gain some confidence.,1,1,0,0,0,0,0,1
8894,His friend suggested martial arts classes.,1,1,0,1,0,0,0,0
8895,Years later Johnny became a black belt.,1,1,0,0,0,0,0,0
8896,Johnny became very confident.,1,1,0,1,0,0,0,1
8897,I ran into a stranger who said hi to me.,1,1,0,1,0,0,0,1
8898,"Since I didn't know who he was, I asked him for his name.",1,1,0,1,0,0,0,1
8899,Kim and her glass went on a field trip to an aquarium.,1,1,0,1,0,0,0,1
8900,Everyone enjoyed looking at the sea creatures.,0,0,1,1,0,0,0,1
8901,"But when they went to the shark exhibit, Kim was scared.",1,1,1,1,0,0,0,1
8902,She stayed behind as the other students watched the sharks.,0,0,1,0,1,0,0,0
8903,Susie just go to her new school.,1,1,1,0,0,0,0,1
8904,She had moved into her apartment and needed a bank account.,1,1,0,0,0,0,0,1
8905,She drove over to the bank and got a debit card.,1,1,0,0,0,0,0,1
8906,She used it immediately.,1,1,0,1,0,0,0,1
8907,Sean saw an Ugly Sweater Maker contest.,1,1,0,1,0,0,0,1
8908,He designed his own sweater but he wanted to win it for real.,1,1,0,1,0,0,0,1
8909,He put his link out there and advertised like crazy.,1,1,0,1,0,0,0,1
8910,Somehow it worked and he won the sweater.,0,0,0,0,1,1,0,0
8911,Martin was working on his vocals.,0,0,1,1,1,0,1,0
8912,"At practice, the other members told him he was fired.",0,0,1,1,1,1,1,1
8913,He asked the reason why.,0,0,0,1,1,1,1,1
8914,Jane wanted to try something new.,1,1,0,0,0,0,0,1
8915,She decided to go to the local Japanese restaurant in her town.,1,1,0,1,0,0,0,1
8916,"She ordered sushi, which she never had before.",1,1,0,1,0,0,0,1
8917,She loved the taste of raw fish.,1,0,0,0,0,0,0,1
8918,Reese liked to collect toy trucks.,1,0,0,0,0,0,0,1
8919,He always wanted a huge collection.,1,1,0,0,0,0,0,1
8920,He bought trucks off online.,1,1,0,0,0,0,0,1
8921,He did this for 10 years.,1,0,0,0,0,0,0,0
8922,Bill wanted to run for class president.,0,0,1,0,0,0,0,1
8923,His competitor was very popular.,1,1,0,1,0,0,0,1
8924,Bill spent a lot of time meeting students.,1,0,0,0,0,0,0,1
8925,He asked them for their vote.,0,0,0,1,1,0,0,0
8926,Tom broke his arm.,0,0,1,1,1,1,0,1
8927,He had to stay at the hospital for a few hours.,1,1,0,1,0,0,0,1
8928,The staff was every friendly.,1,1,0,0,0,0,0,0
8929,Everything went by smoothly and he was kept informed.,1,1,0,0,0,0,0,0
8930,My boyfriend took me to Amsterdam one year.,1,1,0,0,0,0,0,1
8931,We stayed at a hotel near the coffee shops.,1,0,0,1,0,0,0,0
8932,"I legally smoked marijuana, but my boyfriend opted not to.",1,1,0,1,0,0,0,1
8933,The clubs and coffee shops were like another world.,1,1,0,1,0,0,0,1
8934,My 98 year old friend Joe sat on the bench this summer.,0,1,1,1,1,1,1,1
8935,He told me he needed light therapy.,1,1,1,0,1,0,0,1
8936,He went to a hospital once a week and was exposed to bright lights.,1,1,0,0,1,0,0,1
8937,The light was supposed to make him feel better.,0,0,0,1,1,0,0,1
8938,The boy had a favorite stuffed animal.,1,1,0,0,0,0,0,1
8939,It was a dragon.,1,0,0,0,0,0,0,0
8940,He named it Pete.,1,1,0,0,0,0,0,0
8941,He would sleep with it every night.,1,1,0,0,0,0,0,1
8942,"Every Friday after work, the pair went to the local bar for a drink.",1,1,0,0,0,0,0,1
8943,They decided they would love to work at a bar instead of their jobs.,1,1,0,0,0,0,0,1
8944,"Bob decided to start a bar, and hired Jerry to be his bartender.",1,1,0,1,0,0,0,1
8945,The alarmed rang hard but rick did not wake up.,0,0,0,0,1,1,0,1
8946,After 30 min he finally woke up.,0,0,1,1,1,1,1,1
8947,He hurried to get ready.,0,0,1,1,1,1,1,1
8948,On his way to work there was a lot of traffic.,0,0,1,1,0,0,1,1
8949,I wanted to play with my favorite ball at recess.,0,0,1,1,1,0,1,1
8950,I looked all over for the ball.,1,0,0,1,0,0,0,1
8951,I saw a few kids playing with it.,0,0,1,1,0,0,0,1
8952,I grabbed the ball and ran.,0,0,1,0,1,1,1,0
8953,Doug has always wanted to be married.,0,0,1,1,1,0,0,1
8954,"However, he has been too shy to meet a woman.",1,1,1,1,0,0,0,1
8955,Finally Doug decides to ask out a nice girl from his yoga class.,1,1,0,1,0,0,0,1
8956,Their first date is the beginning of a long romance.,1,1,0,0,0,0,0,1
8957,Some friends and I went trekking through the woods.,1,1,0,0,0,0,0,1
8958,We were searching for a mountain pool.,1,0,1,1,0,0,0,1
8959,When we finally found it we had to dare each other to get in.,1,1,1,1,0,0,0,1
8960,The water was freezing cold!,1,1,0,1,0,0,0,1
8961,Sue started working a new job.,1,0,0,0,0,0,0,0
8962,She had to dress up every day.,1,1,0,0,0,0,0,1
8963,Her manager explained the dress code.,0,0,0,0,1,1,1,0
8964,Part of it said no jeans.,0,0,0,0,1,0,0,1
8965,Dalton loved to ride the ferris wheel.,1,0,1,0,0,0,0,1
8966,Dalton's mother warned him not to eat before getting on the ride.,1,0,0,1,0,0,0,1
8967,Dalton ate lots of carnival food that night.,0,0,1,1,1,1,0,1
8968,John was promised a trip to Six Flags if he passed his final exam.,1,1,0,0,0,0,0,1
8969,So John studied hard.,0,0,1,1,1,1,1,1
8970,But John still failed.,0,0,1,1,1,1,0,0
8971,John was sad.,0,0,1,1,1,1,0,1
8972,The Quattlebaum family wanted to go spend some quality time together.,1,0,0,1,0,0,0,1
8973,They decided to go to the movies.,1,1,0,0,0,0,0,1
8974,They realized they all needed to agree on a movie to watch.,1,1,0,0,0,0,0,1
8975,Finally the agreed on something.,1,1,0,0,0,0,0,1
8976,The Bluejays were a good team.,1,1,0,0,0,0,0,0
8977,They had won all of their soccer games that season.,1,1,0,0,0,0,0,1
8978,They made it to the championship game.,1,1,0,0,0,0,0,1
8979,The team captain gave them a pep talk.,1,1,1,1,0,0,0,1
8980,Jon has a big math test in the morning.,1,1,1,0,0,0,0,1
8981,He decided he didn't need to study.,1,1,0,0,0,0,0,1
8982,"When he got to class, he felt confident.",1,1,0,0,0,0,1,1
8983,His teacher gave out the test and he started filling out answers.,1,1,0,1,0,0,0,0
8984,The Jones were looking forward to getting away.,1,1,0,0,0,0,0,1
8985,When they arrived at the beach they ran to the water.,1,1,0,1,0,0,0,1
8986,The beaches were just as beautiful as they anticipated.,1,1,0,0,0,0,0,1
8987,They swam in the ocean all day laughing.,1,1,0,0,0,0,0,0
8988,Kelly bought a scratch lottery ticket on a whim.,1,0,0,1,0,0,0,1
8989,She did not expect to win.,1,1,0,1,0,0,0,1
8990,"But when she scratched it, her eyes widened.",1,1,0,1,0,0,0,1
8991,The ticket was a $1000 winner!,1,1,0,1,0,0,0,1
8992,Someone had hit Bob's mailbox with a hammer.,0,0,1,1,1,1,1,0
8993,Bob was very upset.,0,0,1,1,1,1,1,1
8994,The mailbox was ruined.,1,0,0,0,0,0,0,0
8995,Bob bought a new mailbox.,0,0,0,0,0,1,0,1
8996,My son wanted to spend his birthday money.,1,0,0,0,0,0,0,1
8997,We went online to look at games.,1,1,0,0,0,0,0,1
8998,We chose several for him to purchase that were on sale.,1,1,0,1,0,0,0,1
8999,He really loved getting a good deal.,1,1,0,1,0,0,0,0
9000,Dave wanted to bake a cake.,0,0,0,0,1,1,0,0
9001,He didn't know how to bake a cake.,1,0,0,0,0,0,0,1
9002,He found a recipe on the internet,1,1,0,1,0,0,0,1
9003,Dave went to the store to find the ingredients.,1,1,0,1,0,0,0,1
9004,Neil was the best at everything at school.,1,1,0,0,0,0,0,1
9005,Everyone looked up to him.,0,0,0,1,1,0,0,0
9006,"One day, he failed a test and people started to talk.",0,0,0,1,1,0,0,1
9007,"The next day, he made mistakes during their football game.",0,0,1,1,1,1,0,1
9008,Jimmy was browsing the internet one day.,0,0,1,1,1,1,1,1
9009,His computer froze up.,0,0,1,1,0,0,1,1
9010,He was unable to click anything.,0,0,1,0,1,1,1,1
9011,Jimmy took his computer to the store.,1,1,0,1,0,0,0,1
9012,A baby kitten wanders out of the house.,0,0,1,0,0,0,0,1
9013,The kitten wanders around trying to find some food.,1,0,0,0,0,0,0,0
